"GEOCODE" "NAME" "LAT" "LON" "TYPE" "DIST_ID" "DIST_NAM" "PROV_ID" "PROV_NAM" "coords.x1" "coords.x2"
"23822" "AF250423873" "Syakhunda" 32.7282 66.76089 0 2504 "Daychopan" 25 "Zabul" 66.76089 32.7282
"23823" "AF250423874" "Band" 32.73199 66.9102 0 2504 "Daychopan" 25 "Zabul" 66.9102 32.73199
"23824" "AF250423875" "Tokarak" 32.7045 66.82489 0 2504 "Daychopan" 25 "Zabul" 66.82489 32.7045
"23825" "AF250423876" "Shekhjay" 32.7044 66.91609 0 2504 "Daychopan" 25 "Zabul" 66.91609 32.7044
"23826" "AF250423877" "Sayedan" 32.72189 66.87909 0 2504 "Daychopan" 25 "Zabul" 66.87909 32.72189
"23827" "AF250423878" "Chinaran" 32.7265 66.8857 0 2504 "Daychopan" 25 "Zabul" 66.8857 32.7265
"23828" "AF250423879" "Qarya-i-Qashigurg" 32.88 66.87279 0 2504 "Daychopan" 25 "Zabul" 66.87279 32.88
"23829" "AF250423880" "Qarya-i-Gerd" 32.86039 66.84139 0 2504 "Daychopan" 25 "Zabul" 66.84139 32.86039
"23830" "AF250423881" "Qarya-i-Shami" 32.84139 66.86549 0 2504 "Daychopan" 25 "Zabul" 66.86549 32.84139
"23831" "AF250423882" "Qarya-i-Aja" 32.88119 66.8604 0 2504 "Daychopan" 25 "Zabul" 66.8604 32.88119
"23832" "AF250423883" "Qarya-i-Baghuchari" 32.85999 66.9073 0 2504 "Daychopan" 25 "Zabul" 66.9073 32.85999
"23833" "AF250423884" "Qarya-i-Sange Zar" 32.86399 66.9506 0 2504 "Daychopan" 25 "Zabul" 66.9506 32.86399
"23834" "AF250423885" "Fateh Mohammad Kalay" 32.76746 67.02867 0 2504 "Daychopan" 25 "Zabul" 67.02867 32.76746
"23835" "AF250423886" "Bagh" 32.71069 66.9761 0 2504 "Daychopan" 25 "Zabul" 66.9761 32.71069
"23836" "AF250423887" "Jabbarkhel" 32.74849 66.9963 0 2504 "Daychopan" 25 "Zabul" 66.9963 32.74849
"23837" "AF250423888" "Shabazkhel" 32.74459 66.97549 0 2504 "Daychopan" 25 "Zabul" 66.97549 32.74459
"23838" "AF250423889" "Adamkhel" 32.74649 66.97709 0 2504 "Daychopan" 25 "Zabul" 66.97709 32.74649
"23839" "AF250423890" "Janubi Mamakhel" 32.75338 67.01173 0 2504 "Daychopan" 25 "Zabul" 67.01173 32.75338
"23840" "AF250423891" "Surkhjoy (2)" 32.74831 67.01488 0 2504 "Daychopan" 25 "Zabul" 67.01488 32.74831
"23841" "AF250423892" "Khake Kuhna" 32.74889 67.02449 0 2504 "Daychopan" 25 "Zabul" 67.02449 32.74889
"23842" "AF250423893" "Fadzelkhan Kalay" 32.76057 67.00621 0 2504 "Daychopan" 25 "Zabul" 67.00621 32.76057
"23843" "AF250423894" "Shamali Mamokhel" 32.76339 67.02055 0 2504 "Daychopan" 25 "Zabul" 67.02055 32.76339
"23844" "AF250423895" "De Babar Kalay" 32.81589 67.07671 0 2504 "Daychopan" 25 "Zabul" 67.07671 32.81589
"23845" "AF250423896" "De Parde Kalay" 32.80763 67.03537 0 2504 "Daychopan" 25 "Zabul" 67.03537 32.80763
"23846" "AF250423897" "De Khawro Kalay" 32.77365 67.04359 0 2504 "Daychopan" 25 "Zabul" 67.04359 32.77365
"23847" "AF250423898" "Mama Esma'il" 32.77723 67.0355 0 2504 "Daychopan" 25 "Zabul" 67.0355 32.77723
"23848" "AF250423899" "Abdul Salam" 32.77219 67.02997 0 2504 "Daychopan" 25 "Zabul" 67.02997 32.77219
"23849" "AF250423900" "Khodaynur" 32.7833 67.03491 0 2504 "Daychopan" 25 "Zabul" 67.03491 32.7833
"23850" "AF250423901" "Nazar Mohammad Kalay" 32.78551 67.03998 0 2504 "Daychopan" 25 "Zabul" 67.03998 32.78551
"23851" "AF250423902" "Mulla Wasil" 32.79166 67.04096 0 2504 "Daychopan" 25 "Zabul" 67.04096 32.79166
"23852" "AF250423903" "La'l Mohammad" 32.77817 67.05725 0 2504 "Daychopan" 25 "Zabul" 67.05725 32.77817
"23853" "AF250323904" "Kargha" 32.79871 67.07291 0 2503 "Arghandab" 25 "Zabul" 67.07291 32.79871
"23854" "AF250423905" "De Sharif Kalay" 32.82349 67.0479 0 2504 "Daychopan" 25 "Zabul" 67.0479 32.82349
"23855" "AF250423906" "Abdullah Kalay (2)" 32.81205 67.03802 0 2504 "Daychopan" 25 "Zabul" 67.03802 32.81205
"23856" "AF250423907" "Qarya-i-Zafjoy" 32.86229 66.97079 0 2504 "Daychopan" 25 "Zabul" 66.97079 32.86229
"23857" "AF250423908" "Marik" 32.8259 67.05304 0 2504 "Daychopan" 25 "Zabul" 67.05304 32.8259
"23858" "AF250423909" "Faqir Kalay" 32.81294 67.05647 0 2504 "Daychopan" 25 "Zabul" 67.05647 32.81294
"23859" "AF250423910" "Pirgul" 32.82023 67.05459 0 2504 "Daychopan" 25 "Zabul" 67.05459 32.82023
"23860" "AF250423911" "Pacha" 32.81137 67.07451 0 2504 "Daychopan" 25 "Zabul" 67.07451 32.81137
"23861" "AF250423912" "Chanay" 32.81052 67.0675 0 2504 "Daychopan" 25 "Zabul" 67.0675 32.81052
"23862" "AF250423913" "Naray Kalay" 32.81674 67.06361 0 2504 "Daychopan" 25 "Zabul" 67.06361 32.81674
"23863" "AF250423914" "Baqi Kalay" 32.88438 67.0489 0 2504 "Daychopan" 25 "Zabul" 67.0489 32.88438
"23864" "AF250423915" "Khakeran" 32.83704 67.06973 0 2504 "Daychopan" 25 "Zabul" 67.06973 32.83704
"23865" "AF250323916" "Mullayan" 32.82948 67.09726 0 2503 "Arghandab" 25 "Zabul" 67.09726 32.82948
"23866" "AF250323917" "Haji Ruzi" 32.81854 67.09579 0 2503 "Arghandab" 25 "Zabul" 67.09579 32.81854
"23867" "AF250323918" "De Sapo Kalay" 32.8125 67.09204 0 2503 "Arghandab" 25 "Zabul" 67.09204 32.8125
"23868" "AF250323919" "De Narenj Kalay" 32.80409 67.08322 0 2503 "Arghandab" 25 "Zabul" 67.08322 32.80409
"23869" "AF250423920" "Jawarsha" 32.81831 67.08456 0 2504 "Daychopan" 25 "Zabul" 67.08456 32.81831
"23870" "AF250423921" "Kac" 32.82172 67.08047 0 2504 "Daychopan" 25 "Zabul" 67.08047 32.82172
"23871" "AF250323922" "Anar" 32.82256 67.09524 0 2503 "Arghandab" 25 "Zabul" 67.09524 32.82256
"23872" "AF250423923" "Mangalkhan" 32.82816 67.09177 0 2504 "Daychopan" 25 "Zabul" 67.09177 32.82816
"23873" "AF250323924" "Puzdar Kalay" 32.82468 67.09781 0 2503 "Arghandab" 25 "Zabul" 67.09781 32.82468
"23874" "AF250423925" "Mohammad Alam Kalay" 32.86486 67.11609 0 2504 "Daychopan" 25 "Zabul" 67.11609 32.86486
"23875" "AF250423926" "Rahimdad Kalay" 32.85061 67.10186 0 2504 "Daychopan" 25 "Zabul" 67.10186 32.85061
"23876" "AF250423927" "Gul Kalay" 32.83847 67.09685 0 2504 "Daychopan" 25 "Zabul" 67.09685 32.83847
"23877" "AF250323928" "Shah Alam Kalay" 32.84613 67.11532 0 2503 "Arghandab" 25 "Zabul" 67.11532 32.84613
"23878" "AF250423929" "Maynu Kalay" 32.85614 67.10934 0 2504 "Daychopan" 25 "Zabul" 67.10934 32.85614
"23879" "AF250423930" "Olume Lala Kalay" 32.87487 67.11023 0 2504 "Daychopan" 25 "Zabul" 67.11023 32.87487
"23880" "AF250323931" "Haydaray (1)" 32.85276 67.17668 0 2503 "Arghandab" 25 "Zabul" 67.17668 32.85276
"23881" "AF250323932" "Udmanay" 32.87968 67.18969 0 2503 "Arghandab" 25 "Zabul" 67.18969 32.87968
"23882" "AF250423933" "Qarya-i-Baki" 32.9299 66.89109 0 2504 "Daychopan" 25 "Zabul" 66.89109 32.9299
"23883" "AF250423934" "Tale Maydan" 32.8996 66.87299 0 2504 "Daychopan" 25 "Zabul" 66.87299 32.8996
"23884" "AF250423935" "Alidad Kalay" 32.90546 67.09157 0 2504 "Daychopan" 25 "Zabul" 67.09157 32.90546
"23885" "AF250423936" "Khiru" 33.0079 67.07759 0 2504 "Daychopan" 25 "Zabul" 67.07759 33.0079
"23886" "AF250423937" "Qarya-i-Gawmast" 32.99149 66.99439 0 2504 "Daychopan" 25 "Zabul" 66.99439 32.99149
"23887" "AF250423938" "Qarya-i-Saraw" 32.91069 66.98909 0 2504 "Daychopan" 25 "Zabul" 66.98909 32.91069
"23888" "AF250423939" "Baghchahar" 32.91423 67.08818 0 2504 "Daychopan" 25 "Zabul" 67.08818 32.91423
"23889" "AF250423940" "Chaktamur" 33.02639 66.9666 0 2504 "Daychopan" 25 "Zabul" 66.9666 33.02639
"23890" "AF250423941" "Jagh (2)" 33.02639 67.0489 0 2504 "Daychopan" 25 "Zabul" 67.0489 33.02639
"23891" "AF250423942" "Jangali" 32.9641 67.1869 0 2504 "Daychopan" 25 "Zabul" 67.1869 32.9641
"23892" "AF250423943" "Tabut" 32.93638 67.16428 0 2504 "Daychopan" 25 "Zabul" 67.16428 32.93638
"23893" "AF250423944" "Gulzar Kalay" 32.92072 67.13441 0 2504 "Daychopan" 25 "Zabul" 67.13441 32.92072
"23894" "AF250423945" "Kadalak" 32.92928 67.09597 0 2504 "Daychopan" 25 "Zabul" 67.09597 32.92928
"23895" "AF250423946" "Tukmi" 32.92923 67.18775 0 2504 "Daychopan" 25 "Zabul" 67.18775 32.92923
"23896" "AF250323947" "Wojar" 32.91185 67.2261 0 2503 "Arghandab" 25 "Zabul" 67.2261 32.91185
"23897" "AF250423948" "Turgan" 32.9522 67.17501 0 2504 "Daychopan" 25 "Zabul" 67.17501 32.9522
"23898" "AF250423949" "Bangesh" 32.96261 67.22719 0 2504 "Daychopan" 25 "Zabul" 67.22719 32.96261
"23899" "AF250423950" "Ghugha" 33.0282 67.18529 0 2504 "Daychopan" 25 "Zabul" 67.18529 33.0282
"23900" "AF250423951" "Ghujur" 33.002 67.21969 0 2504 "Daychopan" 25 "Zabul" 67.21969 33.002
"23901" "AF250323952" "Mirzi" 32.9224 67.2525 0 2503 "Arghandab" 25 "Zabul" 67.2525 32.9224
"23902" "AF250423953" "Kunagh" 32.93201 67.23363 0 2504 "Daychopan" 25 "Zabul" 67.23363 32.93201
"23903" "AF240323954" "Tukhpay" 32.39704 66.27439 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.27439 32.39704
"23904" "AF240323955" "De Mulla Shokur Kalay" 32.26265 66.3367 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.3367 32.26265
"23905" "AF240323956" "Doab(Doaw)" 32.27599 66.35054 0 2403 "Shah Wali Kot" 24 "Kandahar" 66.35054 32.27599
"23906" "AF250423957" "Tarlik" 32.47677 66.40106 0 2504 "Daychopan" 25 "Zabul" 66.40106 32.47677
"23907" "AF250423958" "Jagh (1)" 32.60623 66.48893 0 2504 "Daychopan" 25 "Zabul" 66.48893 32.60623
"23908" "AF241223959" "Nek Mohammadkhel" 31.8311 66.7177 0 2412 "Arghistan" 24 "Kandahar" 66.7177 31.8311
"23909" "AF241223960" "Salamkhan Kalay" 31.79219 66.75079 0 2412 "Arghistan" 24 "Kandahar" 66.75079 31.79219
"23910" "AF241223961" "Payedakhel" 31.78439 66.7438 0 2412 "Arghistan" 24 "Kandahar" 66.7438 31.78439
"23911" "AF241223962" "Mulla Baran" 31.8191 66.73569 0 2412 "Arghistan" 24 "Kandahar" 66.73569 31.8191
"23912" "AF241223963" "Duda" 31.80479 66.72849 0 2412 "Arghistan" 24 "Kandahar" 66.72849 31.80479
"23913" "AF241223964" "Rahim Kalay" 31.80699 66.7549 0 2412 "Arghistan" 24 "Kandahar" 66.7549 31.80699
"23914" "AF250623965" "Landay Kalay (1)" 31.90179 66.7326 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.7326 31.90179
"23915" "AF241223966" "Khwaja Mohammad Kalay" 31.8474 66.70039 0 2412 "Arghistan" 24 "Kandahar" 66.70039 31.8474
"23916" "AF250623967" "Sharqi Da Nikeh" 31.8477 66.67619 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.67619 31.8477
"23917" "AF250623968" "Kujay" 31.85449 66.68579 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.68579 31.85449
"23918" "AF250623969" "Akhundzadahkhel" 31.85269 66.69839 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.69839 31.85269
"23919" "AF241223970" "Rustam Kalay" 31.83909 66.7068 0 2412 "Arghistan" 24 "Kandahar" 66.7068 31.83909
"23920" "AF250623971" "Sayed Omar Kalay" 31.88929 66.7478 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.7478 31.88929
"23921" "AF250623972" "Khanan Kala Kalay" 31.92049 66.75309 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.75309 31.92049
"23922" "AF250623973" "Babuzay" 31.9108 66.7378 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.7378 31.9108
"23923" "AF250623974" "Shahre Band" 31.91119 66.74899 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.74899 31.91119
"23924" "AF250723975" "Wurkach Kalay" 31.93499 66.9141 0 2507 "Shinkay" 25 "Zabul" 66.9141 31.93499
"23925" "AF250723976" "Khodad" 31.8378 66.97669 0 2507 "Shinkay" 25 "Zabul" 66.97669 31.8378
"23926" "AF241223977" "Pachakhel Kalay" 31.7633 66.8407 0 2412 "Arghistan" 24 "Kandahar" 66.8407 31.7633
"23927" "AF241223978" "Shilgay Kalay" 31.75999 66.82259 0 2412 "Arghistan" 24 "Kandahar" 66.82259 31.75999
"23928" "AF241223979" "Sayfullah Kalay" 31.74779 66.90389 0 2412 "Arghistan" 24 "Kandahar" 66.90389 31.74779
"23929" "AF241223980" "Takaray Kalay" 31.76029 66.89999 0 2412 "Arghistan" 24 "Kandahar" 66.89999 31.76029
"23930" "AF241223981" "Jum'akhan Kalay" 31.7475 66.9381 0 2412 "Arghistan" 24 "Kandahar" 66.9381 31.7475
"23931" "AF250723982" "Khodadadkhel Kalay" 31.76119 66.952 0 2507 "Shinkay" 25 "Zabul" 66.952 31.76119
"23932" "AF250723983" "Kahay Kalay" 31.78569 66.8659 0 2507 "Shinkay" 25 "Zabul" 66.8659 31.78569
"23933" "AF241223984" "Shadi Kala Kalay" 31.82729 66.7764 0 2412 "Arghistan" 24 "Kandahar" 66.7764 31.82729
"23934" "AF241223985" "Mandeh Kalay" 31.80429 66.8155 0 2412 "Arghistan" 24 "Kandahar" 66.8155 31.80429
"23935" "AF241223986" "Kitu Sufla Kalay" 31.79069 66.78839 0 2412 "Arghistan" 24 "Kandahar" 66.78839 31.79069
"23936" "AF241223987" "Omar Kala Kalay" 31.7779 66.8421 0 2412 "Arghistan" 24 "Kandahar" 66.8421 31.7779
"23937" "AF241223988" "Burikhel Kalay" 31.77849 66.85009 0 2412 "Arghistan" 24 "Kandahar" 66.85009 31.77849
"23938" "AF250623989" "Dily Kalay" 31.84499 66.81499 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.81499 31.84499
"23939" "AF250623990" "Mamu Kalay" 31.8553 66.8127 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.8127 31.8553
"23940" "AF241223991" "Shir Kala Kalay" 31.8404 66.80019 0 2412 "Arghistan" 24 "Kandahar" 66.80019 31.8404
"23941" "AF250623992" "Ahmad Kala Kalay" 31.859 66.79419 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.79419 31.859
"23942" "AF250623993" "Landay Kalay (2)" 31.87959 66.81319 0 2506 "Tarnak Wa Jaldak" 25 "Zabul" 66.81319 31.87959
"23943" "AF250723994" "Badu Kalay" 31.8824 66.83459 0 2507 "Shinkay" 25 "Zabul" 66.83459 31.8824
"23944" "AF250723995" "Nur Mohammad Kalay" 31.90569 66.84619 0 2507 "Shinkay" 25 "Zabul" 66.84619 31.90569
"23945" "AF250723996" "Baluch Kalay" 31.8655 66.87429 0 2507 "Shinkay" 25 "Zabul" 66.87429 31.8655
"23946" "AF250723997" "De Agha Kalay" 31.78389 66.9072 0 2507 "Shinkay" 25 "Zabul" 66.9072 31.78389
"23947" "AF250723998" "Sarwankhel Kalay" 31.78399 66.8986 0 2507 "Shinkay" 25 "Zabul" 66.8986 31.78399
"23948" "AF250723999" "Kitu'Ulaya Kalay" 31.82029 66.88239 0 2507 "Shinkay" 25 "Zabul" 66.88239 31.82029
"23949" "AF250724000" "Qarya China" 31.80039 66.93109 0 2507 "Shinkay" 25 "Zabul" 66.93109 31.80039
"23950" "AF250724001" "Balujan Kalay" 31.85629 66.94499 0 2507 "Shinkay" 25 "Zabul" 66.94499 31.85629
"23951" "AF250724002" "Shirdahan Kalay" 31.88702 66.92017 0 2507 "Shinkay" 25 "Zabul" 66.92017 31.88702
"23952" "AF250724003" "Sheruh Kalay" 31.90549 66.87389 0 2507 "Shinkay" 25 "Zabul" 66.87389 31.90549
"23953" "AF250724004" "Dawigar Kalay" 31.92339 66.88129 0 2507 "Shinkay" 25 "Zabul" 66.88129 31.92339
"23954" "AF250724005" "Niknazar Kalay" 31.92989 66.89319 0 2507 "Shinkay" 25 "Zabul" 66.89319 31.92989
"23955" "AF250724006" "Melizay Kalay" 31.90149 66.9714 0 2507 "Shinkay" 25 "Zabul" 66.9714 31.90149
"23956" "AF250724007" "Bolan Kalay" 31.8878 66.9286 0 2507 "Shinkay" 25 "Zabul" 66.9286 31.8878
"23957" "AF250724008" "Khoruch Kalay" 31.8945 66.9554 0 2507 "Shinkay" 25 "Zabul" 66.9554 31.8945
"23958" "AF250724009" "Patukhel Kalay" 31.93019 66.9736 0 2507 "Shinkay" 25 "Zabul" 66.9736 31.93019
"23959" "AF250724010" "Pungi Janubi" 31.93579 67.06499 0 2507 "Shinkay" 25 "Zabul" 67.06499 31.93579
"23960" "AF250724011" "Zawara" 31.8754 67.0285 0 2507 "Shinkay" 25 "Zabul" 67.0285 31.8754
"23961" "AF250724012" "Lwar Komandi" 31.77339 67.0077 0 2507 "Shinkay" 25 "Zabul" 67.0077 31.77339
"23962" "AF250724013" "Kuz Komandi" 31.81849 67.02119 0 2507 "Shinkay" 25 "Zabul" 67.02119 31.81849
"23963" "AF250724014" "Puti" 31.86899 67.0263 0 2507 "Shinkay" 25 "Zabul" 67.0263 31.86899
"23964" "AF250724015" "Shabile Khurd" 31.91959 67.02499 0 2507 "Shinkay" 25 "Zabul" 67.02499 31.91959
"23965" "AF250724016" "A'zam Kala(Kanat Akhund)" 31.9073 67.00629 0 2507 "Shinkay" 25 "Zabul" 67.00629 31.9073
"23966" "AF250724017" "Mandaw(Mandab)" 31.9084 67.03539 0 2507 "Shinkay" 25 "Zabul" 67.03539 31.9084
"23967" "AF250724018" "Shabile Kalan" 31.92679 67.0344 0 2507 "Shinkay" 25 "Zabul" 67.0344 31.92679
"23968" "AF250724019" "Gari" 31.93049 67.06389 0 2507 "Shinkay" 25 "Zabul" 67.06389 31.93049
"23969" "AF250724020" "Rustam Kalay" 31.86029 67.10229 0 2507 "Shinkay" 25 "Zabul" 67.10229 31.86029
"23970" "AF250724021" "Mohammad Din Kalay" 31.83489 67.18069 0 2507 "Shinkay" 25 "Zabul" 67.18069 31.83489
"23971" "AF250724022" "Shela-i-Watan" 31.8938 67.11159 0 2507 "Shinkay" 25 "Zabul" 67.11159 31.8938
"23972" "AF250724023" "Shela-i-Mohammad Gul" 31.8861 67.1101 0 2507 "Shinkay" 25 "Zabul" 67.1101 31.8861
"23973" "AF250724024" "Safidar" 31.91379 67.22389 0 2507 "Shinkay" 25 "Zabul" 67.22389 31.91379
"23974" "AF250724025" "Umin Khel" 31.9232 67.14999 0 2507 "Shinkay" 25 "Zabul" 67.14999 31.9232
"23975" "AF250724026" "Lwargay Kalay" 31.9776 66.99829 0 2507 "Shinkay" 25 "Zabul" 66.99829 31.9776
"23976" "AF250724027" "Pizwan Kalay" 31.95599 66.92639 0 2507 "Shinkay" 25 "Zabul" 66.92639 31.95599
"23977" "AF250724028" "Natuli Kalay" 31.95779 66.88849 0 2507 "Shinkay" 25 "Zabul" 66.88849 31.95779
"23978" "AF250724029" "Hajani Kalay" 31.97379 66.884 0 2507 "Shinkay" 25 "Zabul" 66.884 31.97379
"23979" "AF250724030" "Gazak Kalay" 31.94519 66.97849 0 2507 "Shinkay" 25 "Zabul" 66.97849 31.94519
"23980" "AF250724031" "Omar Za'i" 31.95359 67.00279 0 2507 "Shinkay" 25 "Zabul" 67.00279 31.95359
"23981" "AF250124032" "Kashani" 32.0274 66.96165 0 2501 "Qalat" 25 "Zabul" 66.96165 32.0274
"23982" "AF250724033" "Akhundkhel" 32.00809 67.00999 0 2507 "Shinkay" 25 "Zabul" 67.00999 32.00809
"23983" "AF250724034" "Khan Kalay" 32.05859 67.07529 0 2507 "Shinkay" 25 "Zabul" 67.07529 32.05859
"23984" "AF250724035" "Kuchnay Shor" 32.00369 67.09689 0 2507 "Shinkay" 25 "Zabul" 67.09689 32.00369
"23985" "AF250724036" "Karez Mohammad Husayn" 31.99349 67.05 0 2507 "Shinkay" 25 "Zabul" 67.05 31.99349
"23986" "AF250724037" "Mullayan" 31.97458 67.04199 0 2507 "Shinkay" 25 "Zabul" 67.04199 31.97458
"23987" "AF250724038" "Buragay" 31.97009 67.0267 0 2507 "Shinkay" 25 "Zabul" 67.0267 31.97009
"23988" "AF250724039" "Karezgay" 31.97169 67.03439 0 2507 "Shinkay" 25 "Zabul" 67.03439 31.97169
"23989" "AF250724040" "Sur Kani" 31.96489 67.06729 0 2507 "Shinkay" 25 "Zabul" 67.06729 31.96489
"23990" "AF250724041" "Muslem Za'i" 31.94769 67.06319 0 2507 "Shinkay" 25 "Zabul" 67.06319 31.94769
"23991" "AF250724042" "Ahmad Shah Khel" 31.97739 67.04819 0 2507 "Shinkay" 25 "Zabul" 67.04819 31.97739
"23992" "AF250724043" "Bao Kala" 31.98489 67.05339 0 2507 "Shinkay" 25 "Zabul" 67.05339 31.98489
"23993" "AF250724044" "Khwara" 32.01789 67.05789 0 2507 "Shinkay" 25 "Zabul" 67.05789 32.01789
"23994" "AF250724045" "Khunay" 32.0116 67.04779 0 2507 "Shinkay" 25 "Zabul" 67.04779 32.0116
"23995" "AF250724046" "Fathullahkhel" 32.0021 67.03549 0 2507 "Shinkay" 25 "Zabul" 67.03549 32.0021
"23996" "AF250724047" "Kuchnay Khwar" 32.02949 67.01749 0 2507 "Shinkay" 25 "Zabul" 67.01749 32.02949
"23997" "AF250724048" "Hawasyan" 32.0172 67.0252 0 2507 "Shinkay" 25 "Zabul" 67.0252 32.0172
"23998" "AF250724049" "Mado" 32.01173 67.08318 0 2507 "Shinkay" 25 "Zabul" 67.08318 32.01173
"23999" "AF250724050" "Akhundzadakhel" 32.00109 67.06919 0 2507 "Shinkay" 25 "Zabul" 67.06919 32.00109
"24000" "AF250724051" "Gholamdastagir" 32.0061 67.06899 0 2507 "Shinkay" 25 "Zabul" 67.06899 32.0061
"24001" "AF250724052" "Sheleh" 32.00897 67.08026 0 2507 "Shinkay" 25 "Zabul" 67.08026 32.00897
"24002" "AF250724053" "Pumba" 32.0448 67.06189 0 2507 "Shinkay" 25 "Zabul" 67.06189 32.0448
"24003" "AF250724054" "Lota" 32.01719 67.0895 0 2507 "Shinkay" 25 "Zabul" 67.0895 32.01719
"24004" "AF250724055" "Jugyan" 32.02309 67.09159 0 2507 "Shinkay" 25 "Zabul" 67.09159 32.02309
"24005" "AF250724056" "Pungi Shamali" 31.97669 67.13679 0 2507 "Shinkay" 25 "Zabul" 67.13679 31.97669
"24006" "AF250724057" "Gurjay" 31.9758 67.12 0 2507 "Shinkay" 25 "Zabul" 67.12 31.9758
"24007" "AF250724058" "Sher Mohammad Khel" 31.9611 67.10749 0 2507 "Shinkay" 25 "Zabul" 67.10749 31.9611
"24008" "AF250724059" "Karwari" 31.9601 67.10229 0 2507 "Shinkay" 25 "Zabul" 67.10229 31.9601
"24009" "AF250724060" "Khosa" 31.96399 67.10989 0 2507 "Shinkay" 25 "Zabul" 67.10989 31.96399
"24010" "AF250724061" "Karo Khel" 31.9668 67.11729 0 2507 "Shinkay" 25 "Zabul" 67.11729 31.9668
"24011" "AF250724062" "Payokhan Kala" 31.946 67.20899 0 2507 "Shinkay" 25 "Zabul" 67.20899 31.946
"24012" "AF250724063" "Kareze Shaykh Ya'qub" 31.94569 67.24529 0 2507 "Shinkay" 25 "Zabul" 67.24529 31.94569
"24013" "AF250724064" "Naburhu" 31.9569 67.23619 0 2507 "Shinkay" 25 "Zabul" 67.23619 31.9569
"24014" "AF250724065" "Suhay" 31.9512 67.24609 0 2507 "Shinkay" 25 "Zabul" 67.24609 31.9512
"24015" "AF250724066" "Gerabanda" 31.98609 67.13369 0 2507 "Shinkay" 25 "Zabul" 67.13369 31.98609
"24016" "AF250724067" "Tusheli" 31.987 67.1199 0 2507 "Shinkay" 25 "Zabul" 67.1199 31.987
"24017" "AF250724068" "Badin" 32.02639 67.1088 0 2507 "Shinkay" 25 "Zabul" 67.1088 32.02639
"24018" "AF250724069" "Loy Shor" 32.014 67.11229 0 2507 "Shinkay" 25 "Zabul" 67.11229 32.014
"24019" "AF250724070" "Loy Makhay" 32.03159 67.17695 0 2507 "Shinkay" 25 "Zabul" 67.17695 32.03159
"24020" "AF250724071" "Kuchnay Makhay" 32.0414 67.18629 0 2507 "Shinkay" 25 "Zabul" 67.18629 32.0414
"24021" "AF250724072" "Dab" 32.07959 67.22459 0 2507 "Shinkay" 25 "Zabul" 67.22459 32.07959
"24022" "AF250724073" "Shahbazkhel" 32.1019 67.24339 0 2507 "Shinkay" 25 "Zabul" 67.24339 32.1019
"24023" "AF250724074" "Shah Alamkhel" 31.97569 67.369 0 2507 "Shinkay" 25 "Zabul" 67.369 31.97569
"24024" "AF250724075" "Qarya-i-Wusti" 32.01439 67.2816 0 2507 "Shinkay" 25 "Zabul" 67.2816 32.01439
"24025" "AF250724076" "Mandankhel" 31.9723 67.29689 0 2507 "Shinkay" 25 "Zabul" 67.29689 31.9723
"24026" "AF250724077" "Wochakay" 31.9422 67.27049 0 2507 "Shinkay" 25 "Zabul" 67.27049 31.9422
"24027" "AF250724078" "Sadu kala" 31.97859 67.31129 0 2507 "Shinkay" 25 "Zabul" 67.31129 31.97859
"24028" "AF250724079" "Zala Kala" 32.027 67.3018 0 2507 "Shinkay" 25 "Zabul" 67.3018 32.027
"24029" "AF250724080" "Qarya-i-Ayni Bala" 32.0816 67.3139 0 2507 "Shinkay" 25 "Zabul" 67.3139 32.0816
"24030" "AF250724081" "Qarya-i-Ayni Pain" 32.0596 67.3032 0 2507 "Shinkay" 25 "Zabul" 67.3032 32.0596
"24031" "AF250724082" "Band Kalay" 32.1334 67.3056 0 2507 "Shinkay" 25 "Zabul" 67.3056 32.1334
"24032" "AF250724083" "Tumzi" 31.9974 67.35899 0 2507 "Shinkay" 25 "Zabul" 67.35899 31.9974
"24033" "AF250724084" "Geru" 31.9886 67.33799 0 2507 "Shinkay" 25 "Zabul" 67.33799 31.9886
"24034" "AF250724085" "Ashraf Khel" 31.9581 67.32819 0 2507 "Shinkay" 25 "Zabul" 67.32819 31.9581
"24035" "AF250724086" "Hokumate Shinkay" 31.98109 67.33379 1 2507 "Shinkay" 25 "Zabul" 67.33379 31.98109
"24036" "AF250724087" "Gerdyan" 31.96969 67.3368 0 2507 "Shinkay" 25 "Zabul" 67.3368 31.96969
"24037" "AF250724088" "Wach Kalay" 31.9793 67.3601 0 2507 "Shinkay" 25 "Zabul" 67.3601 31.9793
